no,subject,match_type,cos_sim,true_content,pred_content
229,도덕,exact,0.4771874248981476,"청소년기의 바람직한 성윤리를 탐구하여 내면화하고, 사회⋅문화적 차원에서 성의 의미를 파악하여 성에 대한 편견의 문제점을 분석하고 이를 바로잡는 의지를 기른다.","가상공간과 현실 세계에 대한 비교⋅분석을 바탕으로 가상공간에서 발생하는 도덕 문제들의 원인과 해결 방안을 제안하고, 타인을 존중하며 가상공간을 활용하는 태도를 함양한다."
230,도덕,exact,0.5409806966781616,"폭력의 결과를 상상해 보고 그것에 내재한 비도덕성을 지적할 수 있고, 일상생활에서 일어나는 폭력 상황에 민감하게 반응하고 대처하는 능력을 가질 수 있다.","가상공간과 현실 세계에 대한 비교⋅분석을 바탕으로 가상공간에서 발생하는 도덕 문제들의 원인과 해결 방안을 제안하고, 타인을 존중하며 가상공간을 활용하는 태도를 함양한다."
231,도덕,exact,0.3491181433200836,"폭력의 결과를 상상해 보고 그것에 내재한 비도덕성을 지적할 수 있고, 일상생활에서 일어나는 폭력 상황에 민감하게 반응하고 대처하는 능력을 가질 수 있다.","친구의 의미와 가치를 삶의 맥락 속에서 탐구하고, 서로를 인격적으로 존중하는 친구 관계를 상상하며 이를 실현하는 의지를 기른다."
232,도덕,exact,0.46617040038108826,"폭력의 결과를 상상해 보고 그것에 내재한 비도덕성을 지적할 수 있고, 일상생활에서 일어나는 폭력 상황에 민감하게 반응하고 대처하는 능력을 가질 수 있다.","정서적, 배려적 공동체로서 가정의 특성과 도덕적 기능을 파악하고, 가정에서 발생하는 갈등을 공감적인 소통과 민주적인 과정을 통해 해소하는 의지를 기른다."
233,도덕,exact,0.7637730240821838,"폭력의 결과를 상상해 보고 그것에 내재한 비도덕성을 지적할 수 있고, 일상생활에서 일어나는 폭력 상황에 민감하게 반응하고 대처하는 능력을 가질 수 있다.","다양한 갈등 상황을 평화적으로 해결할 수 있는 방안을 모색하고, 폭력의 유형과 원인, 결과에 대한 분석을 바탕으로 일상의 폭력 상황에 대한 대처 능력을 기른다."
234,도덕,exact,0.5409806966781616,"폭력의 결과를 상상해 보고 그것에 내재한 비도덕성을 지적할 수 있고, 일상생활에서 일어나는 폭력 상황에 민감하게 반응하고 대처하는 능력을 가질 수 있다.","가상공간과 현실 세계에 대한 비교⋅분석을 바탕으로 가상공간에서 발생하는 도덕 문제들의 원인과 해결 방안을 제안하고, 타인을 존중하며 가상공간을 활용하는 태도를 함양한다."
235,도덕,exact,0.7637730240821838,"폭력의 결과를 상상해 보고 그것에 내재한 비도덕성을 지적할 수 있고, 일상생활에서 일어나는 폭력 상황에 민감하게 반응하고 대처하는 능력을 가질 수 있다.","다양한 갈등 상황을 평화적으로 해결할 수 있는 방안을 모색하고, 폭력의 유형과 원인, 결과에 대한 분석을 바탕으로 일상의 폭력 상황에 대한 대처 능력을 기른다."
236,도덕,exact,0.5409806966781616,"폭력의 결과를 상상해 보고 그것에 내재한 비도덕성을 지적할 수 있고, 일상생활에서 일어나는 폭력 상황에 민감하게 반응하고 대처하는 능력을 가질 수 있다.","가상공간과 현실 세계에 대한 비교⋅분석을 바탕으로 가상공간에서 발생하는 도덕 문제들의 원인과 해결 방안을 제안하고, 타인을 존중하며 가상공간을 활용하는 태도를 함양한다."
237,도덕,exact,0.4523090720176697,"북한에 대한 이해를 바탕으로 분단의 문제점을 분석하고, 도덕적 가치에 기초하여 통일의 의미를 재구성함으로써 바람직한 남북관계 및 통일의 방향을 제안할 수 있다.","현대 과학기술과 관련된 윤리적 쟁점의 분석을 통해 과학기술의 유용성과 한계를 인식하고, 과학기술의 바람직한 활용에 관한 관심과 책임 의식을 기른다."
238,도덕,exact,0.6569370031356812,"국가와 시민 사이에서 발생하는 윤리적 쟁점들을 탐구하고, 국가와 시민 사이의 바람직한 관계에 기초하여 국가와 시민의 역할을 재구성할 수 있다.","정의로운 사회를 상상해보고, 이를 실현할 수 있는 정의의 원칙과 제도에 대한 다양한 의견들을 민주적인 방식으로 종합할 수 있다."
239,도덕,exact,0.49530816078186035,"인류의 고통에 공감하며 지구적 차원의 다양한 도덕 문제들을 탐구하고, 해결 방안을 모색하여 실천하는 자세를 갖는다.","외집단에 대한 편견을 비판적으로 분석하고, 타문화⋅타종교⋅타인종을 존중해야 하는 이유에 근거하여 차이와 다양성에 대한 열린 마음을 기른다."
240,도덕,exact,0.5782984495162964,"현대 과학기술과 관련된 윤리적 쟁점의 분석을 통해 과학기술의 유용성과 한계를 인식하고, 과학기술의 바람직한 활용에 관한 관심과 책임 의식을 기른다.","인류의 고통에 공감하며 지구적 차원의 다양한 도덕 문제들을 탐구하고, 해결 방안을 모색하여 실천하는 자세를 갖는다."
241,도덕,exact,0.6105048656463623,"현대 과학기술과 관련된 윤리적 쟁점의 분석을 통해 과학기술의 유용성과 한계를 인식하고, 과학기술의 바람직한 활용에 관한 관심과 책임 의식을 기른다.","인권을 존중해야 하는 도덕적 이유를 정당화하고, 인권 침해 사례에 대한 탐구를 통해 그 원인과 해결 방안을 도출함으로써 인권 감수성을 기른다."
242,도덕,exact,0.5048648715019226,"과학 기술이 현대인의 삶에 미치는 긍정적인 영향과 가치를 설명하고, 동시에 과학 기술이 지닌 문제점과 한계를 열거하며, 과학 기술의 바람직한 활용 방안을 제시할 수 있다.","가상공간과 현실 세계에 대한 비교⋅분석을 바탕으로 가상공간에서 발생하는 도덕 문제들의 원인과 해결 방안을 제안하고, 타인을 존중하며 가상공간을 활용하는 태도를 함양한다."
243,도덕,exact,0.7154678106307983,삶과 죽음의 문제를 도덕적으로 성찰하고 평정심을 추구하며 자신의 삶의 의미를 구성할 수 있다.,"삶의 유한함에 관한 성찰을 통해 생명의 소중함과 의미 있는 삶의 중요성을 인식하고, 자신의 미래 모습을 상상하며 삶을 계획하고 이를 실천하는 의지를 기른다."
244,사회문화,exact,0.7622395157814026,"사회현상의 탐구를 위해 사회현상의 특징에 대한 이해와 사회학적 상상력이 필요함을 인식하고, 사회현상에 대한 다양한 관점을 비교한다.","사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다."
245,사회문화,exact,0.5478367805480957,"사회현상의 탐구를 위해 사회현상의 특징에 대한 이해와 사회학적 상상력이 필요함을 인식하고, 사회현상에 대한 다양한 관점을 비교한다.",저출산·고령화와 다문화적 변화로 인해 대두되는 과제를 제시하고 이에 대한 대응 방안을 모색한다.
246,사회문화,exact,0.635138213634491,"사회현상의 탐구를 위해 사회현상의 특징에 대한 이해와 사회학적 상상력이 필요함을 인식하고, 사회현상에 대한 다양한 관점을 비교한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
247,사회문화,exact,0.5236201286315918,"] 사회현상의 탐구에서 발생하는 연구자의 가치 개입 및 연구 윤리 관련 쟁점을 토론하고, 연구 윤리를 준수하며 사회현상에 대한 탐구를 수행한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
248,사회문화,exact,0.6031484603881836,사회 집단 및 사회 조직의 유형과 변화 양상에 대한 이해를 바탕으로 사회 집단 및 사회 조직이 개인의 사회생활과 사회적 관계에 미치는 영향을 설명한다.,"하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
249,사회문화,exact,0.8155667781829834,사회 집단 및 사회 조직의 유형과 변화 양상에 대한 이해를 바탕으로 사회 집단 및 사회 조직이 개인의 사회생활과 사회적 관계에 미치는 영향을 설명한다.,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다."
250,사회문화,exact,0.709499180316925,사회 집단 및 사회 조직의 유형과 변화 양상에 대한 이해를 바탕으로 사회 집단 및 사회 조직이 개인의 사회생활과 사회적 관계에 미치는 영향을 설명한다.,"사회현상의 탐구를 위해 사회현상의 특징에 대한 이해와 사회학적 상상력이 필요함을 인식하고, 사회현상에 대한 다양한 관점을 비교한다."
251,사회문화,exact,0.8155667781829834,사회 집단 및 사회 조직의 유형과 변화 양상에 대한 이해를 바탕으로 사회 집단 및 사회 조직이 개인의 사회생활과 사회적 관계에 미치는 영향을 설명한다.,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다."
252,사회문화,exact,0.8155667781829834,사회 집단 및 사회 조직의 유형과 변화 양상에 대한 이해를 바탕으로 사회 집단 및 사회 조직이 개인의 사회생활과 사회적 관계에 미치는 영향을 설명한다.,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다."
253,사회문화,exact,0.8155667781829834,사회 집단 및 사회 조직의 유형과 변화 양상에 대한 이해를 바탕으로 사회 집단 및 사회 조직이 개인의 사회생활과 사회적 관계에 미치는 영향을 설명한다.,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다."
254,사회문화,exact,0.6031484603881836,사회 집단 및 사회 조직의 유형과 변화 양상에 대한 이해를 바탕으로 사회 집단 및 사회 조직이 개인의 사회생활과 사회적 관계에 미치는 영향을 설명한다.,"하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
255,사회문화,exact,0.5789728164672852,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
256,사회문화,exact,0.6569679975509644,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다.","현대 사회에서 나타나는 다양한 사회 불평등 양상을 분석하고, 차별받는 사람들의 입장에 대한 공감을 바탕으로 다양한 불평등 현상에 대한 해결 방안을 모색한다."
257,사회문화,exact,0.5789728164672852,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
258,사회문화,exact,0.748818576335907,"사회 변동이 다양한 요인의 복합적인 상호 작용의 산물이라는 점을 설명하고, 현대 사회의 변동 과정에서 나타나는 다양한 사회 운동의 유형과 특징을 탐구한다.","문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다."
259,사회문화,exact,0.7567060589790344,"하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다.","문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다."
260,사회문화,exact,0.7567060589790344,"문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
261,사회문화,exact,0.7567060589790344,"문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
262,사회문화,exact,0.7567060589790344,"문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
263,사회문화,exact,0.7567060589790344,"문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다.","하위문화와 주류 문화의 관계에 대한 이해를 바탕으로 다문화 사회의 이주민 문화에 대한 서로 다른 관점을 비교하고, 이주민 문화가 갖는 의의에 기초하여 문화 다양성을 증진하기 위한 방안을 제시한다."
264,사회문화,exact,0.7079669237136841,"문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다.",세계화 및 정보화로 인한 변화 양상을 설명하고 관련 문제에 대처하는 방안을 모색한다.
265,사회문화,exact,0.6079967617988586,"현대 사회에서 나타나는 다양한 사회 불평등 양상을 분석하고, 차별받는 사람들의 입장에 대한 공감을 바탕으로 다양한 불평등 현상에 대한 해결 방안을 모색한다.","문화 변동의 다양한 요인과 양상, 문화 변동 과정에서 발생하는 문제점을 이해하고, 문화의 세계화로 인해 나타나는 쟁점에 대해 탐구한다."
266,사회문화,exact,0.46603164076805115,사회 복지의 의미를 설명하고 복지 제도의 유형과 역할 및 한계를 분석한다.,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.
267,사회문화,exact,0.6093041300773621,사회 복지의 의미를 설명하고 복지 제도의 유형과 역할 및 한계를 분석한다.,사회 변동을 설명하는 다양한 이론을 비교하고 사회 운동이 사회 변동에 미치는 영향을 분석한다.
268,사회문화,exact,0.4751792550086975,사회 변동을 설명하는 다양한 이론을 비교하고 사회 운동이 사회 변동에 미치는 영향을 분석한다.,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.
269,사회문화,exact,0.5948677659034729,세계화 및 정보화로 인한 변화 양상을 설명하고 관련 문제에 대처하는 방안을 모색한다.,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.
270,사회문화,exact,0.5948677659034729,세계화 및 정보화로 인한 변화 양상을 설명하고 관련 문제에 대처하는 방안을 모색한다.,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.
271,사회문화,exact,0.5948677659034729,세계화 및 정보화로 인한 변화 양상을 설명하고 관련 문제에 대처하는 방안을 모색한다.,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.
272,사회문화,exact,0.5948677659034729,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.,세계화 및 정보화로 인한 변화 양상을 설명하고 관련 문제에 대처하는 방안을 모색한다.
273,사회문화,exact,0.4751792550086975,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.,사회 변동을 설명하는 다양한 이론을 비교하고 사회 운동이 사회 변동에 미치는 영향을 분석한다.
274,사회문화,exact,0.5725308060646057,전 지구적 수준의 문제와 그 해결 방안을 탐색하고 세계 시민으로서 지속 가능한 사회를 위해 노력하는 태도를 가진다.,저출산·고령화와 다문화적 변화로 인해 대두되는 과제를 제시하고 이에 대한 대응 방안을 모색한다.
275,수학,exact,0.7419540286064148,"단위분수, 진분수, 가분수, 대분수를 알고, 그 관계를 이해한다.","분모가 같은 분수끼리, 단위분수끼리 크기를 비교하고 그 방법을 설명할 수 있다."
276,수학,partial,0.5884957909584045,"일차부등식을 풀 수 있고, 이를 활용하여 문제를 해결할 수 있다.","다양한 상황을 문자를 사용한 식으로 나타내어 그 유용성을 인식하고, 식의 값을 구할 수 있다."
277,수학,exact,0.7384358644485474,이차방정식에서 판별식의 의미를 이해하고 이를 설명할 수 있다.,이차방정식의 실근과 허근의 뜻을 안다.
278,수학,exact,0.7191462516784668,"직사각형과 정사각형의 넓이를 구하는 방법을 이해하고, 이를 구할 수 있다.","평면도형의 둘레를 이해하고, 기본적인 평면도형의 둘레를 구할 수 있다."
279,수학,exact,0.8799179792404175,자료를 수집하여 그림그래프나 막대그래프로 나타내고 해석할 수 있다.,자료를 수집하여 꺾은선그래프로 나타내고 해석할 수 있다.
280,수학,exact,0.6866873502731323,"조합의 개념을 이해하고, 조합의 수를 구하는 방법을 설명할 수 있다.","순열의 개념을 이해하고, 순열의 수를 구하는 방법을 설명할 수 있다."
281,수학,exact,0.7292416095733643,"순열의 개념을 이해하고, 순열의 수를 구하는 방법을 설명할 수 있다.","다항식의 사칙연산의 원리를 설명하고, 그 계산을 할 수 있다."
282,수학,exact,0.4831690788269043,"실생활에서 가능성과 관련된 상황을 ‘불가능하다’, ‘~아닐 것 같다’, ‘반반이다’, ‘~일 것 같다’, ‘확실하다’ 등으로 나타낼 수 있다.",충분조건과 필요조건을 이해하고 구별할 수 있다.
283,수학,exact,0.8783497214317322,두 직선의 평행 조건과 수직 조건을 이해한다.,직선의 수직 관계와 평행 관계를 이해한다.
284,수학,partial,0.6850904226303101,"이차함수의 그래프를 그릴 수 있고, 그 성질을 설명할 수 있다.","일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다."
285,수학,exact,0.529154896736145,"여러 가지 모양의 사각형에 대한 분류 활동을 통하여 직사각형, 정사각형, 사다리꼴, 평행사변형, 마름모를 이해하고, 그 성질을 탐구하고 설명할 수 있다.",직선의 수직 관계와 평행 관계를 이해한다.
286,수학,partial,0.6884211897850037,"직선, 선분, 반직선을 이해하고 구별할 수 있다.","여러 가지 모양의 삼각형에 대한 분류 활동을 통하여 직각삼각형, 예각삼각형, 둔각삼각형을 이해한다."
287,수학,exact,0.5837094783782959,"원점, x축, y축, 직선 y=x에 대한 대칭이동을 탐구하고, 실생활과 연결하여 문제를 해결할 수 있다.","원의 방정식을 구하고, 그래프를 그릴 수 있다."
288,수학,exact,0.5081318616867065,쌓기나무로 만든 입체도형을 보고 사용된 쌓기나무의 개수를 구할 수 있다.,각기둥의 전개도를 그릴 수 있다.
289,수학,exact,0.40220046043395996,다항식의 사칙연산을 할 수 있다.,"나머지정리의 의미를 이해하고, 이를 활용하여 문제를 해결할 수 있다."
290,수학,exact,0.9255624413490295,분모가 같은 분수의 덧셈과 뺄셈의 계산 원리를 이해하고 그 계산을 할 수 있다.,분수의 곱셈의 계산 원리를 탐구하고 그 계산을 할 수 있다.
291,수학,exact,0.4470751881599426,"탐구 문제를 설정하고, 그에 맞는 자료를 수집, 정리하여 적절한 그래프로 나타내고 해석할 수 있다.",사건이 일어날 가능성을 말로 표현하고 비교할 수 있다.
292,수학,exact,0.4855186343193054,쌓기나무로 만든 입체도형을 보고 사용된 쌓기나무의 개수를 구할 수 있다.,"구체물이나 평면도형의 밀기, 뒤집기, 돌리기 활동을 통하여 그 변화를 이해한다."
293,수학,exact,0.6696467399597168,"다항식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다.","일차방정식을 풀 수 있고, 이를 활용하여 문제를 해결할 수 있다."
294,수학,exact,0.6167730093002319,이차방정식의 실근과 허근의 뜻을 안다.,이차함수의 그래프와 직선의 위치 관계를 이해한다.
295,수학,exact,0.6592305302619934,"삼각형을 작도하고, 그 과정을 설명할 수 있다.","점, 선, 면, 각을 이해하고, 실생활 상황과 연결하여 점, 직선, 평면의 위치 관계를 설명할 수 있다."
296,수학,exact,0.49832862615585327,"원의 중심, 반지름, 지름을 이해하고, 그 성질을 안다.",컴퍼스를 이용하여 여러 가지 크기의 원을 그릴 수 있다.
297,수학,exact,0.49832862615585327,컴퍼스를 이용하여 여러 가지 크기의 원을 그릴 수 있다.,"원의 중심, 반지름, 지름을 이해하고, 그 성질을 안다."
298,수학,exact,0.6205853223800659,"자연수의 덧셈, 뺄셈, 곱셈, 나눗셈과 관련한 여러 가지 상황에서 어림셈을 할 수 있다.","다섯 자리 이상의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교하며 그 방법을 설명할 수 있다."
299,수학,exact,0.8771616816520691,"유리함수 y=(ax+b)/(cx+d)의 그래프를 그릴 수 있고, 그 그래프의 성질을 탐구할 수 있다.","무리함수 y=root(ax+b)+c의 그래프를 그릴 수 있고, 그 그래프의 성질을 탐구할 수 있다."
300,수학,exact,0.7410876750946045,공학적 도구를 이용하여 실생활과 관련된 자료를 수집하고 표나 그래프로 정리하고 해석할 수 있다.,"여러 가지 자료를 수집, 분류, 정리하여 자료의 특성에 맞는 그래프로 나타내고, 그래프를 해석할 수 있다."
301,수학,exact,0.6800426840782166,"배수, 공배수, 최소공배수를 이해하고 구할 수 있다.","약수, 공약수, 최대공약수를 이해하고 구할 수 있다."
302,수학,exact,0.7916554808616638,"여러 가지 모양의 삼각형에 대한 분류 활동을 통하여 이등변삼각형, 정삼각형을 이해한다.",이등변삼각형의 성질을 이해하고 설명할 수 있다.
303,수학,exact,0.6999995112419128,"길이 단위 1mm와 1km를 알고, 이를 이용하여 길이를 측정하고 어림하며 수학의 유용성을 인식할 수 있다.","1cm와 1mm, 1km와 1m의 관계를 이해하고, 길이를 ‘몇 cm 몇 mm’와 ‘몇 mm’, ‘몇 km 몇 m’와 ‘몇 m’로 다양하게 표현할 수 있다."
304,수학,exact,0.6020097732543945,"함수의 개념을 설명하고, 그 그래프를 이해한다.","집합의 개념을 이해하고, 집합을 표현할 수 있다."
305,수학,exact,0.6358938217163086,실생활 문제 상황과 연결하여 초 단위까지의 시간의 덧셈과 뺄셈을 할 수 있다.,"덧셈, 뺄셈, 곱셈, 나눗셈의 혼합 계산에서 계산하는 순서를 알고, 혼합 계산을 할 수 있다."
306,수학,exact,0.6112368702888489,"자료를 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형으로 나타내고 해석할 수 있다.","상대도수를 구하며, 이를 그래프로 나타내고, 상대도수의 분포를 이해한다."
307,수학,exact,0.6051421165466309,소수의 곱셈의 계산 원리를 탐구하고 그 계산을 할 수 있다.,‘(자연수)/(자연수)’에서 나눗셈의 몫을 소수로 나타낼 수 있다.
308,수학,exact,0.5634094476699829,대우를 이용한 증명법과 귀류법을 이해한다.,"명제와 조건의 뜻을 알고, ‘모든’, ‘어떤’을 포함한 명제를 이해한다."
309,수학,exact,0.6306452751159668,"탐구 문제를 해결하기 위해 자료를 수집, 정리하여 막대그래프나 꺾은선그래프로 나타내고 해석할 수 있다.","평균의 의미를 알고, 자료를 수집하여 평균을 구하고 해석할 수 있다."
310,수학,exact,0.6450093984603882,"여러 가지 원 모양 물체의 원주와 지름을 측정하는 활동을 통하여, 원주율이 일정한 값임을 알고 그 근삿값을 사용할 수 있다.","원의 중심, 반지름, 지름을 이해하고, 그 성질을 안다."
311,수학,exact,0.6468736529350281,"가능성을 수나 말로 나타낸 예를 찾아보고, 가능성을 비교할 수 있다.","실생활에서 가능성과 관련된 상황을 ‘불가능하다’, ‘~아닐 것 같다’, ‘반반이다’, ‘~일 것 같다’, ‘확실하다’ 등으로 나타낼 수 있다."
312,수학,exact,0.6883872151374817,삼각비를 활용하여 여러 가지 문제를 해결할 수 있다.,"삼각비의 뜻을 알고, 간단한 삼각비의 값을 구할 수 있다."
313,수학,exact,0.6960604190826416,각기둥의 전개도를 그릴 수 있다.,"각기둥과 각뿔을 알고, 구성 요소와 성질을 이해한다."
314,수학,exact,0.6859763860702515,자료를 수집하여 띠그래프나 원그래프로 나타내고 해석할 수 있다.,"탐구 문제를 설정하고, 그에 맞는 자료를 수집, 정리하여 적절한 그래프로 나타내고 해석할 수 있다."
315,수학,exact,0.4107722043991089,사건이 일어날 가능성을 말로 표현하고 비교할 수 있다.,"각과 직각을 이해하고, 직각과 비교하는 활동을 통하여 예각과 둔각을 구별할 수 있다."
316,수학,exact,0.5393386483192444,"다항식의 사칙연산의 원리를 설명하고, 그 계산을 할 수 있다.","집합의 개념을 이해하고, 집합을 표현할 수 있다."
317,수학,exact,0.8483249545097351,곱하는 수가 한 자리 수 또는 두 자리 수인 곱셈의 계산 원리를 이해하고 그 계산을 할 수 있다.,소수의 곱셈의 계산 원리를 탐구하고 그 계산을 할 수 있다.
318,수학,exact,0.7033190131187439,두 집합 사이의 포함관계를 판단할 수 있다.,"집합의 개념을 이해하고, 집합을 표현할 수 있다."
319,수학,exact,0.5240317583084106,직선의 방정식을 구할 수 있다.,항등식의 성질을 이해한다.
320,수학,exact,0.8854113817214966,소수 두 자리 수의 범위에서 소수의 덧셈과 뺄셈의 계산 원리를 이해하고 그 계산을 할 수 있다.,소수의 곱셈과 나눗셈의 계산 결과를 어림할 수 있다.
321,수학,partial,0.8231726884841919,"쌓기나무로 만든 입체도형의 위, 앞, 옆에서 본 모양을 표현할 수 있고, 이러한 표현을 보고 입체도형의 모양을 추측할 수 있다.",쌓기나무로 만든 입체도형을 보고 사용된 쌓기나무의 개수를 구할 수 있다.
322,수학,exact,0.5492292642593384,다항식의 인수분해를 할 수 있다.,"항등식의 성질과 나머지정리를 이해하고, 이를 활용하여 문제를 해결할 수 있다."
323,수학,exact,0.6213623881340027,주어진 도형을 이용하여 여러 가지 모양을 만들거나 채우고 설명할 수 있다.,"직사각형과 정사각형의 넓이를 구하는 방법을 이해하고, 이를 구할 수 있다."
324,수학,exact,0.8539626598358154,"직육면체와 정육면체의 부피를 구하는 방법을 이해하고, 이를 구할 수 있다.","직육면체와 정육면체를 이해하고, 구성 요소와 성질을 탐구하고 설명할 수 있다."
325,수학,exact,0.8130756616592407,분모가 다른 분수의 크기를 비교하고 그 방법을 설명할 수 있다.,"크기가 같은 분수를 만드는 방법을 이해하고, 분수를 약분, 통분할 수 있다."
326,영어,exact,0.6399430632591248,말이나 글의 주제나 요지를 파악한다.,쉽고 짧은 글을 읽고 줄거리나 목적 등 중심 내용을 파악할 수 있다.
327,영어,exact,0.8085298538208008,말이나 글의 주제나 요지를 파악한다.,말이나 글의 분위기나 화자나 인물의 심정 및 의도 등을 추론한다.
328,영어,exact,0.5145877003669739,말이나 글의 분위기나 화자나 인물의 심정 및 의도 등을 추론한다.,친숙한 주제에 관해 자신의 의견을 주장한다.
